Country,Pollutant,Year,Unit,Value
Luxembourg,Nitrous oxide,1993,Tonnes of CO2 equivalent,332.022
Luxembourg,Nitrous oxide,1994,Tonnes of CO2 equivalent,327.215
Luxembourg,Nitrous oxide,1995,Tonnes of CO2 equivalent,327.842
Luxembourg,Nitrous oxide,1996,Tonnes of CO2 equivalent,330.801
Luxembourg,Nitrous oxide,1997,Tonnes of CO2 equivalent,327.63
Luxembourg,Nitrous oxide,1998,Tonnes of CO2 equivalent,324.192
Luxembourg,Nitrous oxide,1999,Tonnes of CO2 equivalent,328.556
Luxembourg,Nitrous oxide,2000,Tonnes of CO2 equivalent,328.24
Luxembourg,Nitrous oxide,2001,Tonnes of CO2 equivalent,310.804
Luxembourg,Nitrous oxide,2002,Tonnes of CO2 equivalent,307.634
Luxembourg,Nitrous oxide,2003,Tonnes of CO2 equivalent,286.572
Luxembourg,Nitrous oxide,2004,Tonnes of CO2 equivalent,312.187
Luxembourg,Nitrous oxide,2005,Tonnes of CO2 equivalent,296.606
Luxembourg,Nitrous oxide,2006,Tonnes of CO2 equivalent,296.276
Luxembourg,Nitrous oxide,2007,Tonnes of CO2 equivalent,302.8
Luxembourg,Nitrous oxide,2008,Tonnes of CO2 equivalent,310.695
Luxembourg,Nitrous oxide,2009,Tonnes of CO2 equivalent,309.009
Luxembourg,Nitrous oxide,2010,Tonnes of CO2 equivalent,317.728
Luxembourg,Nitrous oxide,2011,Tonnes of CO2 equivalent,322.64
Luxembourg,Nitrous oxide,2012,Tonnes of CO2 equivalent,317.295
Luxembourg,Nitrous oxide,2013,Tonnes of CO2 equivalent,317.814
Luxembourg,Nitrous oxide,2014,Tonnes of CO2 equivalent,321.743
Luxembourg,Nitrous oxide,2015,Tonnes of CO2 equivalent,319.68
Luxembourg,Nitrous oxide,2016,Tonnes of CO2 equivalent,330.135
Luxembourg,Nitrous oxide,2017,Tonnes of CO2 equivalent,334.8
Luxembourg,Nitrous oxide,2018,Tonnes of CO2 equivalent,335.849
Luxembourg,Nitrous oxide,2019,Tonnes of CO2 equivalent,340.202
Luxembourg,Nitrous oxide,2020,Tonnes of CO2 equivalent,322.248
Luxembourg,Hydrofluorocarbons,1990,Tonnes of CO2 equivalent,0
Luxembourg,Hydrofluorocarbons,1991,Tonnes of CO2 equivalent,0.001
Luxembourg,Hydrofluorocarbons,1992,Tonnes of CO2 equivalent,5.486
Luxembourg,Hydrofluorocarbons,1993,Tonnes of CO2 equivalent,12.938
Luxembourg,Hydrofluorocarbons,1994,Tonnes of CO2 equivalent,14.191
Luxembourg,Hydrofluorocarbons,1995,Tonnes of CO2 equivalent,15.152
Luxembourg,Hydrofluorocarbons,1996,Tonnes of CO2 equivalent,17.329
Luxembourg,Hydrofluorocarbons,1997,Tonnes of CO2 equivalent,20.095
Luxembourg,Hydrofluorocarbons,1998,Tonnes of CO2 equivalent,22.956
Luxembourg,Hydrofluorocarbons,1999,Tonnes of CO2 equivalent,26.207
Luxembourg,Hydrofluorocarbons,2000,Tonnes of CO2 equivalent,31.085
Luxembourg,Hydrofluorocarbons,2001,Tonnes of CO2 equivalent,38.255
Luxembourg,Hydrofluorocarbons,2002,Tonnes of CO2 equivalent,41.507
Luxembourg,Hydrofluorocarbons,2003,Tonnes of CO2 equivalent,41.747
Luxembourg,Hydrofluorocarbons,2004,Tonnes of CO2 equivalent,41.929
Luxembourg,Hydrofluorocarbons,2005,Tonnes of CO2 equivalent,40.47
Luxembourg,Hydrofluorocarbons,2006,Tonnes of CO2 equivalent,43.368
Luxembourg,Hydrofluorocarbons,2007,Tonnes of CO2 equivalent,47.757
Luxembourg,Hydrofluorocarbons,2008,Tonnes of CO2 equivalent,50.245
Luxembourg,Hydrofluorocarbons,2009,Tonnes of CO2 equivalent,51.399
Luxembourg,Hydrofluorocarbons,2010,Tonnes of CO2 equivalent,53.673
Luxembourg,Hydrofluorocarbons,2011,Tonnes of CO2 equivalent,56.55
Luxembourg,Hydrofluorocarbons,2012,Tonnes of CO2 equivalent,58.912
Luxembourg,Hydrofluorocarbons,2013,Tonnes of CO2 equivalent,62.453
Luxembourg,Hydrofluorocarbons,2014,Tonnes of CO2 equivalent,66.644
Luxembourg,Hydrofluorocarbons,2015,Tonnes of CO2 equivalent,66.728
Luxembourg,Hydrofluorocarbons,2016,Tonnes of CO2 equivalent,65.171
Luxembourg,Hydrofluorocarbons,2017,Tonnes of CO2 equivalent,68.583
Luxembourg,Hydrofluorocarbons,2018,Tonnes of CO2 equivalent,62.72
Luxembourg,Hydrofluorocarbons,2019,Tonnes of CO2 equivalent,58.798
Luxembourg,Hydrofluorocarbons,2020,Tonnes of CO2 equivalent,55.972
Luxembourg,Sulphur hexafluoride,1990,Tonnes of CO2 equivalent,0.876
Luxembourg,Sulphur hexafluoride,1991,Tonnes of CO2 equivalent,0.976
Luxembourg,Sulphur hexafluoride,1992,Tonnes of CO2 equivalent,1.078
Luxembourg,Sulphur hexafluoride,1993,Tonnes of CO2 equivalent,1.185
Luxembourg,Sulphur hexafluoride,1994,Tonnes of CO2 equivalent,1.296
Luxembourg,Sulphur hexafluoride,1995,Tonnes of CO2 equivalent,1.389
Luxembourg,Sulphur hexafluoride,1996,Tonnes of CO2 equivalent,1.558
Luxembourg,Sulphur hexafluoride,1997,Tonnes of CO2 equivalent,1.697
Luxembourg,Sulphur hexafluoride,1998,Tonnes of CO2 equivalent,1.741
Luxembourg,Sulphur hexafluoride,1999,Tonnes of CO2 equivalent,1.826
Luxembourg,Sulphur hexafluoride,2000,Tonnes of CO2 equivalent,1.926
Luxembourg,Sulphur hexafluoride,2001,Tonnes of CO2 equivalent,2.576
Luxembourg,Sulphur hexafluoride,2002,Tonnes of CO2 equivalent,3.181
Luxembourg,Sulphur hexafluoride,2003,Tonnes of CO2 equivalent,3.764
Luxembourg,Sulphur hexafluoride,2004,Tonnes of CO2 equivalent,4.314
Luxembourg,Sulphur hexafluoride,2005,Tonnes of CO2 equivalent,4.885
Luxembourg,Sulphur hexafluoride,2006,Tonnes of CO2 equivalent,5.302
Luxembourg,Sulphur hexafluoride,2007,Tonnes of CO2 equivalent,5.724
Luxembourg,Sulphur hexafluoride,2008,Tonnes of CO2 equivalent,6.128
Luxembourg,Sulphur hexafluoride,2009,Tonnes of CO2 equivalent,6.527
Luxembourg,Sulphur hexafluoride,2010,Tonnes of CO2 equivalent,6.902
Luxembourg,Sulphur hexafluoride,2011,Tonnes of CO2 equivalent,7.34
Luxembourg,Sulphur hexafluoride,2012,Tonnes of CO2 equivalent,7.716
Luxembourg,Sulphur hexafluoride,2013,Tonnes of CO2 equivalent,8.084
Luxembourg,Sulphur hexafluoride,2014,Tonnes of CO2 equivalent,8.462
Luxembourg,Sulphur hexafluoride,2015,Tonnes of CO2 equivalent,8.918
Luxembourg,Sulphur hexafluoride,2016,Tonnes of CO2 equivalent,9.266
Luxembourg,Sulphur hexafluoride,2017,Tonnes of CO2 equivalent,9.442
Luxembourg,Sulphur hexafluoride,2018,Tonnes of CO2 equivalent,9.732
Luxembourg,Sulphur hexafluoride,2019,Tonnes of CO2 equivalent,9.951
Luxembourg,Sulphur hexafluoride,2020,Tonnes of CO2 equivalent,9.617
Mexico,Greenhouse gases,1990,Tonnes of CO2 equivalent,444741.58
Mexico,Greenhouse gases,1991,Tonnes of CO2 equivalent,453231.87
Mexico,Greenhouse gases,1992,Tonnes of CO2 equivalent,455133.32
Mexico,Greenhouse gases,1993,Tonnes of CO2 equivalent,458498.73
Mexico,Greenhouse gases,1994,Tonnes of CO2 equivalent,482721.51
Mexico,Greenhouse gases,1995,Tonnes of CO2 equivalent,471385.13
Mexico,Greenhouse gases,1996,Tonnes of CO2 equivalent,493529.77
Mexico,Greenhouse gases,1997,Tonnes of CO2 equivalent,517909.7
Mexico,Greenhouse gases,1998,Tonnes of CO2 equivalent,543847.61
Mexico,Greenhouse gases,1999,Tonnes of CO2 equivalent,529229.9
Mexico,Greenhouse gases,2000,Tonnes of CO2 equivalent,544660.1
Mexico,Greenhouse gases,2001,Tonnes of CO2 equivalent,537610.98
Mexico,Greenhouse gases,2002,Tonnes of CO2 equivalent,557652.41
Mexico,Greenhouse gases,2003,Tonnes of CO2 equivalent,563298.3
Mexico,Greenhouse gases,2004,Tonnes of CO2 equivalent,574316.76
Mexico,Greenhouse gases,2005,Tonnes of CO2 equivalent,592587.22
Mexico,Greenhouse gases,2006,Tonnes of CO2 equivalent,616361.7
Mexico,Greenhouse gases,2007,Tonnes of CO2 equivalent,646665.3
Mexico,Greenhouse gases,2008,Tonnes of CO2 equivalent,691822.34
Mexico,Greenhouse gases,2009,Tonnes of CO2 equivalent,671577.38
Mexico,Greenhouse gases,2010,Tonnes of CO2 equivalent,669084.03
Mexico,Greenhouse gases,2011,Tonnes of CO2 equivalent,681190.36
Mexico,Greenhouse gases,2012,Tonnes of CO2 equivalent,673721.9
Mexico,Greenhouse gases,2013,Tonnes of CO2 equivalent,683120.59
Mexico,Greenhouse gases,2014,Tonnes of CO2 equivalent,686159.5
Mexico,Greenhouse gases,2015,Tonnes of CO2 equivalent,699564.27
Mexico,Greenhouse gases,1990,Index,100
Mexico,Greenhouse gases,1991,Index,101.909
Mexico,Greenhouse gases,1992,Index,102.337
Mexico,Greenhouse gases,1993,Index,103.093
Mexico,Greenhouse gases,1994,Index,108.54
Mexico,Greenhouse gases,1995,Index,105.991
Mexico,Greenhouse gases,1996,Index,110.97
Mexico,Greenhouse gases,1997,Index,116.452
Mexico,Greenhouse gases,1998,Index,122.284
Mexico,Greenhouse gases,1999,Index,118.997
Mexico,Greenhouse gases,2000,Index,122.467
Mexico,Greenhouse gases,2001,Index,120.882
Mexico,Greenhouse gases,2002,Index,125.388
Mexico,Greenhouse gases,2003,Index,126.657
Mexico,Greenhouse gases,2004,Index,129.135
Mexico,Greenhouse gases,2005,Index,133.243
Mexico,Greenhouse gases,2006,Index,138.589
Mexico,Greenhouse gases,2007,Index,145.402
Mexico,Greenhouse gases,2008,Index,155.556
Mexico,Greenhouse gases,2009,Index,151.004
Mexico,Greenhouse gases,2010,Index,150.443
Mexico,Greenhouse gases,2011,Index,153.165
Mexico,Greenhouse gases,2012,Index,151.486
Mexico,Greenhouse gases,2013,Index,153.599
Mexico,Greenhouse gases,2014,Index,154.283
Mexico,Greenhouse gases,2015,Index,157.297
Mexico,Greenhouse gases,1990,Kilograms per capita,5.284
Mexico,Greenhouse gases,1991,Kilograms per capita,5.286
Mexico,Greenhouse gases,1992,Kilograms per capita,5.213
Mexico,Greenhouse gases,1993,Kilograms per capita,5.16
Mexico,Greenhouse gases,1994,Kilograms per capita,5.342
Mexico,Greenhouse gases,1995,Kilograms per capita,5.132
Mexico,Greenhouse gases,1996,Kilograms per capita,5.29
Mexico,Greenhouse gases,1997,Kilograms per capita,5.468
Mexico,Greenhouse gases,1998,Kilograms per capita,5.658
Mexico,Greenhouse gases,1999,Kilograms per capita,5.429
Mexico,Greenhouse gases,2000,Kilograms per capita,5.514
Mexico,Greenhouse gases,2001,Kilograms per capita,5.37
Mexico,Greenhouse gases,2002,Kilograms per capita,5.494
Mexico,Greenhouse gases,2003,Kilograms per capita,5.475
Mexico,Greenhouse gases,2004,Kilograms per capita,5.508
Mexico,Greenhouse gases,2005,Kilograms per capita,5.608
Mexico,Greenhouse gases,2006,Kilograms per capita,5.752
Mexico,Greenhouse gases,2007,Kilograms per capita,5.947
Mexico,Greenhouse gases,2008,Kilograms per capita,6.266
Mexico,Greenhouse gases,2009,Kilograms per capita,5.991
Mexico,Greenhouse gases,2010,Kilograms per capita,5.882
Mexico,Greenhouse gases,2011,Kilograms per capita,5.905
Mexico,Greenhouse gases,2012,Kilograms per capita,5.761
Mexico,Greenhouse gases,2013,Kilograms per capita,5.767
Mexico,Greenhouse gases,2014,Kilograms per capita,5.721
Mexico,Greenhouse gases,2015,Kilograms per capita,5.765
Mexico,Carbon dioxide,1990,Tonnes of CO2 equivalent,315031.797
Mexico,Carbon dioxide,1991,Tonnes of CO2 equivalent,324010.532
Mexico,Carbon dioxide,1992,Tonnes of CO2 equivalent,326840.444
Mexico,Carbon dioxide,1993,Tonnes of CO2 equivalent,327860.262
Mexico,Carbon dioxide,1994,Tonnes of CO2 equivalent,349396.331
Mexico,Carbon dioxide,1995,Tonnes of CO2 equivalent,337769.711
Mexico,Carbon dioxide,1996,Tonnes of CO2 equivalent,356894.998
Mexico,Carbon dioxide,1997,Tonnes of CO2 equivalent,378736.056
Mexico,Carbon dioxide,1998,Tonnes of CO2 equivalent,400804.503
Mexico,Carbon dioxide,1999,Tonnes of CO2 equivalent,389663.344
Mexico,Carbon dioxide,2000,Tonnes of CO2 equivalent,401749.832
Mexico,Carbon dioxide,2001,Tonnes of CO2 equivalent,393767.154
Mexico,Carbon dioxide,2002,Tonnes of CO2 equivalent,412400.944
Mexico,Carbon dioxide,2003,Tonnes of CO2 equivalent,414699.13
Mexico,Carbon dioxide,2004,Tonnes of CO2 equivalent,426025.356
Mexico,Carbon dioxide,2005,Tonnes of CO2 equivalent,438647.538
Mexico,Carbon dioxide,2006,Tonnes of CO2 equivalent,458530.361
Mexico,Carbon dioxide,2007,Tonnes of CO2 equivalent,483622.984
Mexico,Carbon dioxide,2008,Tonnes of CO2 equivalent,525982.452
Mexico,Carbon dioxide,2009,Tonnes of CO2 equivalent,499607.213
Mexico,Carbon dioxide,2010,Tonnes of CO2 equivalent,491941.902
Mexico,Carbon dioxide,2011,Tonnes of CO2 equivalent,496879.048
Mexico,Carbon dioxide,2012,Tonnes of CO2 equivalent,493437.749
Mexico,Carbon dioxide,2013,Tonnes of CO2 equivalent,499186.33
Mexico,Carbon dioxide,2014,Tonnes of CO2 equivalent,498866.121
Mexico,Carbon dioxide,2015,Tonnes of CO2 equivalent,503473.799
Mexico,Methane,1990,Tonnes of CO2 equivalent,91402.383
Mexico,Methane,1991,Tonnes of CO2 equivalent,90952.391
Mexico,Methane,1992,Tonnes of CO2 equivalent,90648.272
Mexico,Methane,1993,Tonnes of CO2 equivalent,92875.719
Mexico,Methane,1994,Tonnes of CO2 equivalent,95527.735
Mexico,Methane,1995,Tonnes of CO2 equivalent,96369.15
Mexico,Methane,1996,Tonnes of CO2 equivalent,97422.205
Mexico,Methane,1997,Tonnes of CO2 equivalent,99774.562
Mexico,Methane,1998,Tonnes of CO2 equivalent,102516.96
Mexico,Methane,1999,Tonnes of CO2 equivalent,99805.045
Mexico,Methane,2000,Tonnes of CO2 equivalent,103107.692
Mexico,Methane,2001,Tonnes of CO2 equivalent,103900.151
Mexico,Methane,2002,Tonnes of CO2 equivalent,106681.36
Mexico,Methane,2003,Tonnes of CO2 equivalent,109323.641
Mexico,Methane,2004,Tonnes of CO2 equivalent,108832.978
Mexico,Methane,2005,Tonnes of CO2 equivalent,111471.64
Mexico,Methane,2006,Tonnes of CO2 equivalent,113993.409
Mexico,Methane,2007,Tonnes of CO2 equivalent,116474.052
Mexico,Methane,2008,Tonnes of CO2 equivalent,118988.665
Mexico,Methane,2009,Tonnes of CO2 equivalent,124170.857
Mexico,Methane,2010,Tonnes of CO2 equivalent,127453.568
Mexico,Methane,2011,Tonnes of CO2 equivalent,133227.9
Mexico,Methane,2012,Tonnes of CO2 equivalent,129212.011
Mexico,Methane,2013,Tonnes of CO2 equivalent,131490.647
Mexico,Methane,2014,Tonnes of CO2 equivalent,132693.507
Mexico,Methane,2015,Tonnes of CO2 equivalent,142143.759
Mexico,Nitrous oxide,1990,Tonnes of CO2 equivalent,37076.616
Mexico,Nitrous oxide,1991,Tonnes of CO2 equivalent,37030.269
Mexico,Nitrous oxide,1992,Tonnes of CO2 equivalent,36755.078
Mexico,Nitrous oxide,1993,Tonnes of CO2 equivalent,36676.224
Mexico,Nitrous oxide,1994,Tonnes of CO2 equivalent,37055.351
Mexico,Nitrous oxide,1995,Tonnes of CO2 equivalent,36479.478
Mexico,Nitrous oxide,1996,Tonnes of CO2 equivalent,37110.192
Mexico,Nitrous oxide,1997,Tonnes of CO2 equivalent,37224.374
Mexico,Nitrous oxide,1998,Tonnes of CO2 equivalent,38699.171
Mexico,Nitrous oxide,1999,Tonnes of CO2 equivalent,37364.986
Mexico,Nitrous oxide,2000,Tonnes of CO2 equivalent,37260.594
Mexico,Nitrous oxide,2001,Tonnes of CO2 equivalent,37763.484
Mexico,Nitrous oxide,2002,Tonnes of CO2 equivalent,35735.844
Mexico,Nitrous oxide,2003,Tonnes of CO2 equivalent,36248.708
Mexico,Nitrous oxide,2004,Tonnes of CO2 equivalent,36321.913
Mexico,Nitrous oxide,2005,Tonnes of CO2 equivalent,37921.263
Mexico,Nitrous oxide,2006,Tonnes of CO2 equivalent,37682.452
Mexico,Nitrous oxide,2007,Tonnes of CO2 equivalent,38727.232
Mexico,Nitrous oxide,2008,Tonnes of CO2 equivalent,37754.934
Mexico,Nitrous oxide,2009,Tonnes of CO2 equivalent,38145.378
Mexico,Nitrous oxide,2010,Tonnes of CO2 equivalent,38979.187
Mexico,Nitrous oxide,2011,Tonnes of CO2 equivalent,39875.903
Mexico,Nitrous oxide,2012,Tonnes of CO2 equivalent,40178.902
Mexico,Nitrous oxide,2013,Tonnes of CO2 equivalent,40723.892
Mexico,Nitrous oxide,2014,Tonnes of CO2 equivalent,41315.502
Mexico,Nitrous oxide,2015,Tonnes of CO2 equivalent,41134.719
Mexico,Hydrofluorocarbons,1990,Tonnes of CO2 equivalent,760.636
Mexico,Hydrofluorocarbons,1991,Tonnes of CO2 equivalent,882.87
Mexico,Hydrofluorocarbons,1992,Tonnes of CO2 equivalent,566.392
Mexico,Hydrofluorocarbons,1993,Tonnes of CO2 equivalent,869.86
Mexico,Hydrofluorocarbons,1994,Tonnes of CO2 equivalent,695.283
Mexico,Hydrofluorocarbons,1995,Tonnes of CO2 equivalent,647.781
Mexico,Hydrofluorocarbons,1996,Tonnes of CO2 equivalent,1632.009
Mexico,Hydrofluorocarbons,1997,Tonnes of CO2 equivalent,1668.588
Mexico,Hydrofluorocarbons,1998,Tonnes of CO2 equivalent,1312.203
Mexico,Hydrofluorocarbons,1999,Tonnes of CO2 equivalent,1809.611
Mexico,Hydrofluorocarbons,2000,Tonnes of CO2 equivalent,1903.456
Mexico,Hydrofluorocarbons,2001,Tonnes of CO2 equivalent,1752.85
Mexico,Hydrofluorocarbons,2002,Tonnes of CO2 equivalent,2478.487
Mexico,Hydrofluorocarbons,2003,Tonnes of CO2 equivalent,2752.457
Mexico,Hydrofluorocarbons,2004,Tonnes of CO2 equivalent,3019.544
Mexico,Hydrofluorocarbons,2005,Tonnes of CO2 equivalent,4423.707
Mexico,Hydrofluorocarbons,2006,Tonnes of CO2 equivalent,6029.469
Mexico,Hydrofluorocarbons,2007,Tonnes of CO2 equivalent,7699.394
Mexico,Hydrofluorocarbons,2008,Tonnes of CO2 equivalent,8951.705
Mexico,Hydrofluorocarbons,2009,Tonnes of CO2 equivalent,9508.285
Mexico,Hydrofluorocarbons,2010,Tonnes of CO2 equivalent,10551.386
Mexico,Hydrofluorocarbons,2011,Tonnes of CO2 equivalent,11042.151
Mexico,Hydrofluorocarbons,2012,Tonnes of CO2 equivalent,10722.396
Mexico,Hydrofluorocarbons,2013,Tonnes of CO2 equivalent,11528.033
Mexico,Hydrofluorocarbons,2014,Tonnes of CO2 equivalent,13029.856
Mexico,Hydrofluorocarbons,2015,Tonnes of CO2 equivalent,12616.742
Mexico,Perfluorocarbons,1990,Tonnes of CO2 equivalent,437.732
Mexico,Perfluorocarbons,1991,Tonnes of CO2 equivalent,320.77
Mexico,Perfluorocarbons,1992,Tonnes of CO2 equivalent,283.559
Mexico,Perfluorocarbons,1993,Tonnes of CO2 equivalent,173.182
Mexico,Perfluorocarbons,1994,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,1995,Tonnes of CO2 equivalent,69.968
Mexico,Perfluorocarbons,1996,Tonnes of CO2 equivalent,412.683
Mexico,Perfluorocarbons,1997,Tonnes of CO2 equivalent,445.863
Mexico,Perfluorocarbons,1998,Tonnes of CO2 equivalent,452.55
Mexico,Perfluorocarbons,1999,Tonnes of CO2 equivalent,521.791
Mexico,Perfluorocarbons,2000,Tonnes of CO2 equivalent,568.543
Mexico,Perfluorocarbons,2001,Tonnes of CO2 equivalent,346.041
Mexico,Perfluorocarbons,2002,Tonnes of CO2 equivalent,262.051
Mexico,Perfluorocarbons,2003,Tonnes of CO2 equivalent,167.981
Mexico,Perfluorocarbons,2004,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2005,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2006,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2007,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2008,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2009,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2010,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2011,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2012,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2013,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2014,Tonnes of CO2 equivalent,0
Mexico,Perfluorocarbons,2015,Tonnes of CO2 equivalent,0
Mexico,Sulphur hexafluoride,1990,Tonnes of CO2 equivalent,32.411
Mexico,Sulphur hexafluoride,1991,Tonnes of CO2 equivalent,35.038
Mexico,Sulphur hexafluoride,1992,Tonnes of CO2 equivalent,39.57
Mexico,Sulphur hexafluoride,1993,Tonnes of CO2 equivalent,43.485
Mexico,Sulphur hexafluoride,1994,Tonnes of CO2 equivalent,46.809
Mexico,Sulphur hexafluoride,1995,Tonnes of CO2 equivalent,49.043
Mexico,Sulphur hexafluoride,1996,Tonnes of CO2 equivalent,57.687
Mexico,Sulphur hexafluoride,1997,Tonnes of CO2 equivalent,60.261
Mexico,Sulphur hexafluoride,1998,Tonnes of CO2 equivalent,62.218
Mexico,Sulphur hexafluoride,1999,Tonnes of CO2 equivalent,65.119
Mexico,Sulphur hexafluoride,2000,Tonnes of CO2 equivalent,69.986
Mexico,Sulphur hexafluoride,2001,Tonnes of CO2 equivalent,81.297
Mexico,Sulphur hexafluoride,2002,Tonnes of CO2 equivalent,93.726
Mexico,Sulphur hexafluoride,2003,Tonnes of CO2 equivalent,106.382
Mexico,Sulphur hexafluoride,2004,Tonnes of CO2 equivalent,116.965
Mexico,Sulphur hexafluoride,2005,Tonnes of CO2 equivalent,123.068
Mexico,Sulphur hexafluoride,2006,Tonnes of CO2 equivalent,126.01
Mexico,Sulphur hexafluoride,2007,Tonnes of CO2 equivalent,141.641
Mexico,Sulphur hexafluoride,2008,Tonnes of CO2 equivalent,144.583
Mexico,Sulphur hexafluoride,2009,Tonnes of CO2 equivalent,145.644
Mexico,Sulphur hexafluoride,2010,Tonnes of CO2 equivalent,157.986
Mexico,Sulphur hexafluoride,2011,Tonnes of CO2 equivalent,165.356
Mexico,Sulphur hexafluoride,2012,Tonnes of CO2 equivalent,170.846
Mexico,Sulphur hexafluoride,2013,Tonnes of CO2 equivalent,191.69
Mexico,Sulphur hexafluoride,2014,Tonnes of CO2 equivalent,254.515
Mexico,Sulphur hexafluoride,2015,Tonnes of CO2 equivalent,195.246
Netherlands,Greenhouse gases,1990,Tonnes of CO2 equivalent,219596.541
Netherlands,Greenhouse gases,1991,Tonnes of CO2 equivalent,227256.548
Netherlands,Greenhouse gases,1992,Tonnes of CO2 equivalent,227938.944
Netherlands,Greenhouse gases,1993,Tonnes of CO2 equivalent,228686.534
Netherlands,Greenhouse gases,1994,Tonnes of CO2 equivalent,229568.289
Netherlands,Greenhouse gases,1995,Tonnes of CO2 equivalent,229625.238
Netherlands,Greenhouse gases,1996,Tonnes of CO2 equivalent,240401.58
